============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 28 2020  04:16:23 am
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                             Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[70].U_MULTIi_SHRP                                    filter_sharp_bit_width10_70                   2534      14472      5886        20358 
  GEN[34].U_MULTIi_SHRP                                    filter_sharp_bit_width10_34                   2531      14467      5890        20356 
  GEN[60].U_MULTIi_SHRP                                    filter_sharp_bit_width10_60                   2529      14467      5888        20356 
  GEN[33].U_MULTIi_SHRP                                    filter_sharp_bit_width10_33                   2527      14465      5883        20349 
  GEN[127].U_MULTIi_SHRP                                   filter_sharp_bit_width10_127                  2520      14456      5886        20342 
  GEN[69].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1040        55        432       116          548 
  GEN[67].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1232        55        432       116          548 
  GEN[69].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1047        55        432       116          548 
  GEN[67].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1225        55        432       116          548 
  GEN[59].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_2031      55        432       116          548 
  GEN[61].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_2123      55        432       116          548 
  GEN[59].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_2027      55        432       116          548 
  GEN[61].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_2119      55        432       116          548 
  GEN[58].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1978        55        432       116          548 
  GEN[58].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1985        55        432       116          548 
  GEN[8].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi    csa_tree_U_S7_6_add_64_12_group_278_1_1847      55        432       116          548 
  GEN[7].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi    csa_tree_U_S9_6_add_64_12_group_276_1791        55        432       116          548 
  GEN[8].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi    csa_tree_U_S9_6_add_64_12_group_276_1_1843      55        432       116          548 
  GEN[7].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi    csa_tree_U_S7_6_add_64_12_group_278_1799        55        432       116          548 
  GEN[46].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_2215      55        432       116          548 
  GEN[46].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_2211      55        432       116          548 
  GEN[20].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1           55        432       116          548 
  GEN[20].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1           55        432       116          548 
  GEN[16].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278             55        432       116          548 
  GEN[16].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276             55        432       116          548 
  GEN[18].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1185      55        432       116          548 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1139        55        432       116          548 
  GEN[18].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1181      55        432       116          548 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1132        55        432       116          548 
  GEN[26].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_903       55        432       116          548 
  GEN[24].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_862         55        432       116          548 
  GEN[26].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_907       55        432       116          548 
  GEN[24].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_856         55        432       116          548 
  GEN[35].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_2400      55        432       116          548 
  GEN[32].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_2354        55        432       116          548 
  GEN[35].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_2396      55        432       116          548 
  GEN[32].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_2347        55        432       116          548 
  GEN[109].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_1_350       55        432       116          548 
  GEN[109].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_1_346       55        432       116          548 
  GEN[106].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_304         55        432       116          548 
  GEN[106].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_297         55        432       116          548 
  GEN[126].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_1_816       55        432       116          548 
  GEN[126].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_1_812       55        432       116          548 
  GEN[125].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_763         55        432       116          548 
  GEN[125].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_770         55        432       116          548 
  GEN[1].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi    csa_tree_U_S7_6_add_64_12_group_278_1_1740      55        432       116          548 
  GEN[1].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi    csa_tree_U_S9_6_add_64_12_group_276_1_1736      55        432       116          548 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi    csa_tree_U_S7_6_add_64_12_group_278_1694        55        432       116          548 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi    csa_tree_U_S9_6_add_64_12_group_276_1687        55        432       116          548 
  GEN[72].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1274      55        432       116          548 
  GEN[72].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1278      55        432       116          548 
  GEN[119].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_1_630       55        432       116          548 
  GEN[115].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_584         55        432       116          548 
  GEN[115].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_577         55        432       116          548 
  GEN[55].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_2070        55        432       116          548 
  GEN[55].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_2077        55        432       116          548 
  GEN[94].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1552      55        432       116          548 
  GEN[94].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1556      55        432       116          548 
  GEN[92].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1503        55        432       116          548 
  GEN[92].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1510        55        432       116          548 
  GEN[123].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_1_723       55        432       116          548 
  GEN[123].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_1_719       55        432       116          548 
  GEN[120].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_670         55        432       116          548 
  GEN[120].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_677         55        432       116          548 
  GEN[119].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_1_626       55        432       116          548 
  GEN[81].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1318        55        432       116          548 
  GEN[81].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1325        55        432       116          548 
  GEN[76].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1000      55        432       116          548 
  GEN[76].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_996       55        432       116          548 
  GEN[75].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_947         55        432       116          548 
  GEN[75].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_954         55        432       116          548 
  GEN[74].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1089      55        432       116          548 
  GEN[74].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1093      55        432       116          548 
  GEN[44].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_2162        55        432       116          548 
  GEN[44].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_2169        55        432       116          548 
  GEN[42].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_2307      55        432       116          548 
  GEN[42].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_2303      55        432       116          548 
  GEN[53].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1648      55        432       116          548 
  GEN[53].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1644      55        432       116          548 
  GEN[50].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1939      55        432       116          548 
  GEN[51].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1595        55        432       116          548 
  GEN[51].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1602        55        432       116          548 
  GEN[50].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1935      55        432       116          548 
  GEN[49].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1886        55        432       116          548 
  GEN[49].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1893        55        432       116          548 
  GEN[87].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1463      55        432       116          548 
  GEN[87].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1459      55        432       116          548 
  GEN[86].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1410        55        432       116          548 
  GEN[86].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1417        55        432       116          548 
  GEN[83].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_1_1367      55        432       116          548 
  GEN[83].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_1_1371      55        432       116          548 
  GEN[103].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_1_442       55        432       116          548 
  GEN[102].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_389         55        432       116          548 
  GEN[102].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi  csa_tree_U_S7_6_add_64_12_group_278_396         55        432       116          548 
  GEN[103].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi  csa_tree_U_S9_6_add_64_12_group_276_1_438       55        432       116          548 
  GEN[39].U_MULTIi_SHRP_csa_tree_U_S7_6_add_64_12_groupi   csa_tree_U_S7_6_add_64_12_group_278_2261        55        432       116          548 
  GEN[39].U_MULTIi_SHRP_csa_tree_U_S9_6_add_64_12_groupi   csa_tree_U_S9_6_add_64_12_group_276_2254        55        432       116          548 
  GEN[105].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_5843          58        376       113          489 
  GEN[104].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_5671          58        376       113          489 
  GEN[6].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi      csa_tree_U_S65_add_91_9_group_133_3844          58        376       113          489 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi      csa_tree_U_S65_add_91_9_group_133_3663          58        376       113          489 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi      csa_tree_U_S65_add_91_9_group_133_4431          58        376       113          489 
  GEN[22].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_5496          58        376       113          489 
  GEN[21].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_5018          58        376       113          489 
  GEN[19].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_4788          58        376       113          489 
  GEN[17].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_5155          58        376       113          489 
  GEN[14].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_3242          58        376       113          489 
  GEN[13].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_2484          58        376       113          489 
