============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 26 2020  08:37:29 pm
  Module:                 INTER_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                             Module                 Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------
    U_4_U_S0_add_18_10              add_signed_276_942_1224                  18        111        22          132 
    U_3_U_S0_add_18_10              add_signed_276_942_1225                  18        111        22          132 
    U_S21_add_41_16                 add_unsigned_252_881                     11         49        11           60 
    U_S1_add_41_16                  add_unsigned_252_882                     11         49        11           60 
  gen_filter[3].U_S0                filter_8_bit_width10_3                 1434       7813      2842        10655 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_3     119        831       221         1053 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_3     109        671       202          872 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_3    106        661       198          859 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_3      93        680       173          852 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_3      82        626       160          786 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_3       88        607       170          777 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_3       88        522       158          679 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_3      89        505       162          667 
    U_S17_add_41_16                 add_unsigned_224_1163                    90        463       146          609 
    U_S11_add_41_16                 add_unsigned_237_981                     78        291       129          419 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1002                 59        197        97          294 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1003                 59        196        96          292 
    U_5_U_S0_add_18_10              add_signed_276_932                       47        205        75          281 
    U_2_U_S0_add_18_10              add_signed_276_931                       47        202        75          278 
    U_S15_add_41_16                 add_unsigned_227_989                     26        216        33          249 
    U_4_U_S1_add_18_10              add_signed_271_1212                      40        144        61          205 
    U_3_U_S1_add_18_10              add_signed_271_1211                      40        144        61          205 
    U_S14_add_41_16                 add_unsigned_229_1147                    19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_276_942_1228                  18        111        22          132 
    U_3_U_S0_add_18_10              add_signed_276_942_1229                  18        109        22          131 
    U_S21_add_41_16                 add_unsigned_252_885                     11         49        11           60 
    U_S1_add_41_16                  add_unsigned_252_886                     11         49        11           60 
  gen_filter[4].U_S0                filter_8_bit_width10_4                 1432       7811      2839        10650 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_4     119        829       221         1050 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_4     109        671       202          872 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_4    106        661       198          859 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_4      93        678       173          850 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_4      82        626       160          786 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_4       88        607       170          777 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_4       88        522       158          679 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_4      89        505       162          667 
    U_S17_add_41_16                 add_unsigned_224_1164                    90        463       146          609 
    U_S11_add_41_16                 add_unsigned_237_980                     78        291       129          419 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1000                 59        196        97          293 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1001                 59        197        96          293 
    U_2_U_S0_add_18_10              add_signed_276_927                       48        205        78          284 
    U_5_U_S0_add_18_10              add_signed_276_928                       47        205        75          281 
    U_S15_add_41_16                 add_unsigned_227_988                     23        214        29          243 
    U_4_U_S1_add_18_10              add_signed_271_1210                      40        144        61          205 
    U_3_U_S1_add_18_10              add_signed_271_1209                      40        144        61          205 
    U_S14_add_41_16                 add_unsigned_229_1148                    19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_276_942_1226                  18        111        22          132 
    U_3_U_S0_add_18_10              add_signed_276_942_1227                  18        111        22          132 
    U_S21_add_41_16                 add_unsigned_252_883                     11         49        11           60 
    U_S1_add_41_16                  add_unsigned_252_884                     11         49        11           60 
