============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 25 2020  03:21:13 am
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                            Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_1883         27        232        50          282 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_1913                    28        228        51          279 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_1887         29        223        52          274 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_1889         30        218        52          269 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_1896        30        215        54          269 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_1891         29        217        50          266 
    csa_tree_U_S15_5_add_64_8_groupi                      csa_tree_U_S15_5_add_64_8_group_321_1912        28        216        50          266 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_1880         27        214        50          263 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_1910        28        213        49          262 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_1882         28        213        49          262 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_1900        29        209        49          257 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_1902        29        206        47          253 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_1895         31        167        53          220 
    U_S12_7_add_64_8                                      add_signed_424_808                              19        125        24          149 
    U_S9_7_add_64_8                                       add_signed_384_824_12263                        19        125        24          149 
    U_S7_7_add_64_8                                       add_signed_384_824                              19        125        24          149 
    U_S3_7_add_64_8                                       add_signed_424_809                              19        125        24          149 
    U_S15_6_add_64_8                                      add_signed_455_780                              19        124        24          148 
    U_S1_6_add_64_8                                       add_signed_455_781                              19        124        24          148 
    U_S14_7_add_64_8                                      add_signed_436_792_12362                        18        120        22          143 
    U_S10_7_add_64_8                                      add_signed_384_1878_12374                       18        120        22          143 
    U_S6_7_add_64_8                                       add_signed_384_1878                             18        120        22          143 
    U_S2_7_add_64_8                                       add_signed_436_792                              18        120        22          143 
    U_S11_7_add_64_8                                      add_signed_384_821                              18        120        22          142 
    U_S13_7_add_64_8                                      add_signed_424_807                              17        115        21          136 
  GEN[44].U_MULTIi_SHRP                                   filter_sharp_bit_width10_44                   2672      15289      6110        21399 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_2140        55        434       116          550 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_2135        55        434       116          550 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_2142       47        368        94          462 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_2133        47        365        94          459 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_2148        44        357        92          448 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_2125         44        354        90          444 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_2147       40        322        81          404 
    csa_tree_U_S9_3_add_91_9_groupi                       csa_tree_U_S9_3_add_91_9_group_279_2138         45        272        76          348 
    csa_tree_U_S7_3_add_91_9_groupi                       csa_tree_U_S7_3_add_91_9_group_281_2134         45        272        76          348 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_2120         31        273        63          336 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_2152        31        267        63          330 
    csa_tree_U_S12_3_add_91_9_groupi                      csa_tree_U_S12_3_add_91_9_group_259_2146        38        259        66          325 
    csa_tree_U_S4_7_add_64_12_groupi                      csa_tree_U_S4_7_add_64_12_group_295_2129        38        251        69          319 
    csa_tree_U_S4_2_add_91_9_groupi                       csa_tree_U_S4_2_add_91_9_group_303_2126         33        250        62          311 
    csa_tree_U_S14_3_add_91_9_groupi                      csa_tree_U_S14_3_add_91_9_group_317_2149        41        238        68          306 
    csa_tree_U_S2_3_add_91_9_groupi                       csa_tree_U_S2_3_add_91_9_group_319_2122         41        238        68          306 
    csa_tree_U_S11_6_add_64_12_groupi                     csa_tree_U_S11_6_add_64_12_group_261_2144       32        245        58          304 
    csa_tree_U_S5_7_add_64_12_groupi                      csa_tree_U_S5_7_add_64_12_group_293_2131        34        239        61          300 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_2145        34        237        60          297 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_2127         35        230        62          292 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_2124         28        238        51          289 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_2155                    28        237        51          288 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_2150        29        232        53          285 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_2139         29        229        52          280 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_2128         29        229        52          280 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_2154                    28        228        51          279 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_2130         30        218        52          269 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_2137        30        215        54          269 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_2132         29        217        50          266 
    csa_tree_U_S15_5_add_64_8_groupi                      csa_tree_U_S15_5_add_64_8_group_321_2153        28        216        50          266 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_2121         27        215        50          265 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_2151        28        213        49          262 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_2123         28        213        49          262 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_2141        29        209        49          257 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_2143        29        206        47          253 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_2136         31        167        53          220 
    U_S12_7_add_64_8                                      add_signed_407_791                              19        125        24          149 
    U_S9_7_add_64_8                                       add_signed_367_807_12236                        19        125        24          149 
    U_S7_7_add_64_8                                       add_signed_367_807                              19        125        24          149 
    U_S3_7_add_64_8                                       add_signed_407_792                              19        125        24          149 
    U_S15_6_add_64_8                                      add_signed_438_763                              19        124        24          148 
    U_S1_6_add_64_8                                       add_signed_438_764                              19        124        24          148 
    U_S10_7_add_64_8                                      add_signed_367_12240                            18        121        22          144 
    U_S6_7_add_64_8                                       add_signed_367                                  18        121        22          144 
    U_S14_7_add_64_8                                      add_signed_419_775_12276                        18        120        22          142 
    U_S11_7_add_64_8                                      add_signed_367_804                              18        120        22          142 
