============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  10:38:38 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_2_453    122        757       221          978 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_2_459     139        649       261          910 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_2_460    140        571       260          832 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_2_448     117        590       225          814 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_2_452      71        670       135          806 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_2_450      81        629       152          782 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_2_449     134        525       254          779 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_413_2       99        576       185          761 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_2_457     112        512       208          720 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_2_458      75        488       130          618 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_2_461     94        365       172          536 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_417_2      55        421        98          519 
    U_S95_add_63_8                          add_signed_357_1047                          90        328       150          478 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_428_2     46        343        83          426 
    U_S4_add_90_9                           add_signed_430                               43        290        60          350 
    U_S14_add_90_9                          add_signed_420                               42        293        56          349 
    U_S_15_add_63_8                         add_signed_357_1046                          48        270        68          338 
    U_S_25_add_63_8                         add_signed_357_1045                          42        275        53          329 
    U_S_35_add_63_8                         add_signed_357_1032_2                        33        268        43          312 
    U_S85_add_63_8                          add_signed_357                               45        237        60          297 
    U_S_44_add_63_8                         add_signed_357_1031_2                        36        241        47          289 
  S0[11].U0                                 filter_6taps_bit_width10_11                4351      23197      8872        32069 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_372      152        897       285         1182 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_373       137        834       267         1101 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_371       139        821       272         1093 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_370      125        799       226         1025 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_363       118        732       229          960 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_365      128        742       217          959 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_368      127        709       237          946 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_376       144        617       268          884 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_378      131        604       249          852 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_369        75        672       143          815 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_367        76        654       144          798 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_364       133        485       255          740 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_374       118        480       215          695 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_362         91        516       173          688 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_375        81        490       142          632 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_379      104        420       193          613 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_366        61        394       108          502 
    U_S95_add_63_8                          add_signed_352_1042_1171                     90        330       150          480 
    U_S_25_add_63_8                         add_signed_352_1040_1165                     92        322       154          476 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_377       43        348        79          427 
    U_S_44_add_63_8                         add_signed_352_1026                          42        304        54          358 
    U_S14_add_90_9                          add_signed_415_1213                          36        291        45          337 
    U_S4_add_90_9                           add_signed_425_1233                          48        257        64          322 
    U_S_35_add_63_8                         add_signed_352_1027                          33        278        44          322 
    U_S_15_add_63_8                         add_signed_352_1041_1167                     45        239        61          300 
    U_S85_add_63_8                          add_signed_352_1169                          44        224        58          282 
  S0[12].U0                                 filter_6taps_bit_width10_12                4391      23148      8902        32051 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_1_389    154        887       290         1177 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_1_388     139        893       273         1167 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_1_390     139        811       269         1081 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_1_385    139        815       252         1068 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_1_387    126        757       225          982 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_1_394    137        717       256          973 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_365_1    127        726       215          941 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_1_393     141        625       264          889 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_1_386      97        668       172          840 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_1_382     116        614       223          837 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_1_384      78        674       148          822 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_1_383     134        541       259          800 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_1_391     106        510       197          708 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_362_1       91        513       172          685 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_1_392      89        505       151          656 
