============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:13 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_803          65        493       124          617 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_11481_448        98        432       183          615 
  GEN[2].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_1           108        409       206          615 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi   csa_tree_U_S9_4_add_64_8_group_270_510_1       81        468       146          614 
  GEN[14].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi   csa_tree_U_S9_4_add_64_8_group_270_510         81        468       146          614 
  GEN[6].U_MULTIi_SHRP_csa_tree_U_S10_6_add_64_12_groupi  csa_tree_U_S10_6_add_64_12_group_284_1_473     58        499       115          614 
  GEN[4].U_MULTIi_SHRP_csa_tree_U_S10_6_add_64_12_groupi  csa_tree_U_S10_6_add_64_12_group_284_427       58        499       115          614 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi    csa_tree_U_S23_add_91_9_group_6503_390         93        437       174          611 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_6503_754         91        438       171          610 
  GEN[15].U_MULTIi_SHRP_csa_tree_U_S4_4_add_64_8_groupi   csa_tree_U_S4_4_add_64_8_group_302_526_1       77        469       141          610 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_634         74        468       141          609 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S10_6_add_64_12_groupi  csa_tree_U_S10_6_add_64_12_group_284           64        480       127          608 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_748         67        477       129          607 
  GEN[14].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi    csa_tree_U_S13_add_91_9_group_151_550         111        394       212          606 
  GEN[14].U_MULTIi_SHRP_csa_tree_fac1_groupi              csa_tree_fac1_group_256_547                    91        440       163          604 
  GEN[15].U_MULTIi_SHRP_csa_tree_fac1_groupi              csa_tree_fac1_group_256_547_1                  91        440       163          603 
  GEN[13].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi    csa_tree_U_S13_add_91_9_group_151_869         109        396       207          603 
  GEN[6].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_11489_453_1      88        438       165          602 
  GEN[4].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_11489_453        88        438       165          602 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_644         109        394       208          602 
  GEN[6].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi    csa_tree_U_S9_4_add_64_8_group_270_421_1       79        456       146          602 
  GEN[4].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi    csa_tree_U_S9_4_add_64_8_group_270_421         79        456       146          602 
  GEN[4].U_MULTIi_SHRP_csa_tree_fac2_groupi               csa_tree_fac2_group_254_418                    84        457       146          602 
  GEN[6].U_MULTIi_SHRP_csa_tree_fac2_groupi               csa_tree_fac2_group_254_418_1                  84        456       146          601 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_6503_640         90        431       170          600 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_701         110        390       210          600 
  GEN[15].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi    csa_tree_U_S13_add_91_9_group_151_1_587       110        389       210          600 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_220         109        392       208          599 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_813          83        434       165          599 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_6495_695         98        415       183          599 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_814         109        389       208          598 
  GEN[3].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi     csa_tree_U_S63_add_91_9_group_6483_804         71        465       133          597 
  GEN[2].U_MULTIi_SHRP_csa_tree_U_S10_6_add_64_12_groupi  csa_tree_U_S10_6_add_64_12_group_284_1         64        470       127          597 
