============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  12:34:47 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S14_5_add_59_8_groupi         csa_tree_U_S14_5_add_59_8_group_267_257_1     126        686       212          898 
    csa_tree_U_S4_2_add_84_9_groupi          csa_tree_U_S4_2_add_84_9_group_303_1          126        636       239          875 
    csa_tree_fac1_groupi                     csa_tree_fac1_group_255_261_1                 120        620       204          824 
    csa_tree_U_S11_6_add_59_12_groupi        csa_tree_U_S11_6_add_59_12_group_261_1        114        595       215          810 
    csa_tree_U_S15_4_add_59_8_groupi         csa_tree_U_S15_4_add_59_8_group_327_1          83        617       152          769 
    csa_tree_U_S1_4_add_59_8_groupi          csa_tree_U_S1_4_add_59_8_group_329_1           80        560       146          706 
    csa_tree_U_S9_3_add_84_9_groupi          csa_tree_U_S9_3_add_84_9_group_279_1           91        509       153          661 
    csa_tree_U_S8_5_add_59_8_groupi          csa_tree_U_S8_5_add_59_8_group_273_243_1       92        480       171          651 
    csa_tree_U_S4_7_add_59_12_groupi         csa_tree_U_S4_7_add_59_12_group_295_1          62        525       114          639 
    csa_tree_U_S4_3_add_84_9_groupi          csa_tree_U_S4_3_add_84_9_group_301_234_1       60        517       105          622 
    csa_tree_U_S7_3_add_84_9_groupi          csa_tree_U_S7_3_add_84_9_group_281_1           84        475       145          620 
    U_S12_7_add_59_8                         add_signed_463_949                            102        447       172          619 
    U_S7_7_add_59_8                          add_signed_423_993                             98        446       165          611 
    U_S9_7_add_59_8                          add_signed_423_992                            101        420       170          590 
    U_S13_7_add_59_8                         add_signed_463_945                             98        417       167          584 
    U_S3_7_add_59_8                          add_signed_463                                105        402       175          577 
    csa_tree_U_S1_5_add_59_8_groupi          csa_tree_U_S1_5_add_59_8_group_325_228_1       75        419       139          558 
    csa_tree_U_S15_5_add_59_8_groupi         csa_tree_U_S15_5_add_59_8_group_321_260_1      74        417       140          556 
    csa_tree_U_S5_7_add_59_12_groupi         csa_tree_U_S5_7_add_59_12_group_293_1          65        433       120          552 
    U_S11_7_add_59_8                         add_signed_423_990                             93        383       156          538 
    csa_tree_U_S12_3_add_84_9_groupi         csa_tree_U_S12_3_add_84_9_group_259_1          56        409       103          512 
    csa_tree_U_S8_7_add_59_12_groupi         csa_tree_U_S8_7_add_59_12_group_271_244_1      44        410        79          489 
    csa_tree_U_S2_6_add_59_8_groupi          csa_tree_U_S2_6_add_59_8_group_313_230_1       38        411        68          479 
    csa_tree_U_S14_6_add_59_8_groupi         csa_tree_U_S14_6_add_59_8_group_311_258_1      38        395        68          464 
    csa_tree_U_S2_3_add_84_9_groupi          csa_tree_U_S2_3_add_84_9_group_319_1           65        339       115          454 
    csa_tree_U_S14_3_add_84_9_groupi         csa_tree_U_S14_3_add_84_9_group_317_1          62        341       109          450 
    csa_tree_U_S11_3_add_84_9_groupi         csa_tree_U_S11_3_add_84_9_group_263_1          45        368        73          441 
    U_S2_7_add_59_8                          add_signed_475_1265                            62        334        88          422 
    U_S14_7_add_59_8                         add_signed_475                                 62        332        88          420 
    csa_tree_U_S5_2_add_84_9_groupi          csa_tree_U_S5_2_add_84_9_group_291_1           39        328        64          392 
    U_S10_7_add_59_8                         add_signed_423                                 42        335        56          390 
    csa_tree_U_S6_3_add_84_9_groupi          csa_tree_U_S6_3_add_84_9_group_287_1           42        313        71          384 
    csa_tree_U_S10_3_add_84_9_groupi         csa_tree_U_S10_3_add_84_9_group_265_1          45        295        75          370 
    U_S6_7_add_59_8                          add_signed_423_1279                            43        309        57          366 
    U_S1_6_add_59_8                          add_signed_494                                 56        279        79          358 
    U_S15_6_add_59_8                         add_signed_494_919                             54        263        73          336 
  S0[2].U0                                   filter_8taps_bit_width10_2                   6558      36900     13363        50263 
    csa_tree_U_S10_6_add_59_12_groupi        csa_tree_U_S10_6_add_59_12_group_283_249      167       1160       307         1467 
    csa_tree_U_S7_6_add_59_12_groupi         csa_tree_U_S7_6_add_59_12_group_277_242       182       1065       332         1398 
    csa_tree_U_S6_6_add_59_12_groupi         csa_tree_U_S6_6_add_59_12_group_285_240       161       1042       300         1342 
