============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  12:15:15 pm
  Module:                 FME_INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
    csa_tree_PUs_3__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_3__U_F8_U_S3_add_18_10_group_8884       56        307       107          413 
    csa_tree_PUs_13__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_13__U_F8_U_S13_add_18_10_group_1327     66        295       118          413 
    csa_tree_PUs_2__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_2__U_F8_U_S3_add_18_10_group_8890       56        306       107          413 
    csa_tree_PUs_4__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_4__U_F8_U_S3_add_18_10_group_8878       56        306       107          412 
    csa_tree_PUs_9__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_9__U_F8_U_S13_add_18_10_group_1335      65        294       117          412 
    csa_tree_PUs_8__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_S13_add_18_10_group_1337      65        294       117          412 
    csa_tree_PUs_1__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_1__U_F8_U_S3_add_18_10_group_8896       56        305       107          411 
    csa_tree_PUs_11__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_11__U_F8_U_S13_add_18_10_group_1331     66        291       119          410 
    csa_tree_PUs_10__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_10__U_F8_U_S13_add_18_10_group_1333     66        291       119          409 
    csa_tree_PUs_0__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_0__U_F8_U_S3_add_18_10_group_8902       56        302       107          408 
    csa_tree_PUs_16__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_16__U_F8_U_S23_add_18_10_group_8804     28        355        53          408 
    csa_tree_PUs_15__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_15__U_F8_U_S23_add_18_10_group_8809     28        355        53          408 
    csa_tree_PUs_14__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_14__U_F8_U_S23_add_18_10_group_8815     28        355        53          408 
    addinc_PUs[16].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5932                           62        307        99          406 
    addinc_PUs[15].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5934                           62        307        99          406 
    addinc_PUs[14].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5936                           62        307        99          406 
    addinc_PUs[13].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5938                           62        307        99          406 
