============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  05:42:27 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                 Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S_14_add_90_9_groupi        csa_tree_U_S_14_add_90_9_group_115_209       44        364        78          442 
    U_S14_add_90_9                         add_signed_306_612                           39        267        55          322 
    U_S_44_add_63_8                        add_signed_243_672                           42        249        55          303 
    U_S85_add_63_8                         add_signed_243_609                           47        237        65          302 
    U_S_15_add_63_8                        add_signed_243_681_603                       45        234        61          295 
    U_S4_add_90_9                          add_signed_316_619                           50        225        68          293 
    U_S_35_add_63_8                        add_signed_243_673                           36        239        46          285 
  S0[3].U0                                 filter_6taps_bit_width10_3                 4449      23001      9019        32020 
    csa_tree_U_S65_add_90_9_groupi         csa_tree_U_S65_add_90_9_group_133           136        894       265         1158 
    csa_tree_U_S63_add_90_9_groupi         csa_tree_U_S63_add_90_9_group_1609          156        826       292         1118 
    csa_tree_U_S55_add_90_9_groupi         csa_tree_U_S55_add_90_9_group_138           137        836       270         1106 
    csa_tree_U_S53_add_90_9_groupi         csa_tree_U_S53_add_90_9_group_1614          130        847       233         1079 
    csa_tree_U_S23_add_90_9_groupi         csa_tree_U_S23_add_90_9_group_1627          132        801       225         1026 
    csa_tree_U_S12_add_90_9_groupi         csa_tree_U_S12_add_90_9_group_155           114        689       218          907 
    csa_tree_U_S43_add_90_9_groupi         csa_tree_U_S43_add_90_9_group_1619          126        661       236          897 
    csa_tree_U_S_24_add_90_9_groupi        csa_tree_U_S_24_add_90_9_group_113          140        604       260          864 
    csa_tree_U_S94_add_90_9_groupi         csa_tree_U_S94_add_90_9_group_117           143        593       265          858 
    csa_tree_U_S35_add_90_9_groupi         csa_tree_U_S35_add_90_9_group_147            77        635       146          781 
    csa_tree_U_S45_add_90_9_groupi         csa_tree_U_S45_add_90_9_group_143            72        633       138          771 
    csa_tree_U_S13_add_90_9_groupi         csa_tree_U_S13_add_90_9_group_153           129        490       247          738 
    csa_tree_U_S74_add_90_9_groupi         csa_tree_U_S74_add_90_9_group_121           107        485       202          687 
    csa_tree_U_S2_add_90_9_groupi          csa_tree_U_S2_add_90_9_group_165             91        513       173          686 
    csa_tree_U_S84_add_90_9_groupi         csa_tree_U_S84_add_90_9_group_119            77        497       137          633 
    csa_tree_U_S_14_add_90_9_groupi        csa_tree_U_S_14_add_90_9_group_115          103        402       193          595 
    csa_tree_U_S_40_add_90_9_groupi        csa_tree_U_S_40_add_90_9_group_111          100        405       183          588 
    U_S95_add_63_8                         add_signed_249_688_611                       94        396       160          557 
    U_S_25_add_63_8                        add_signed_249_686                           96        335       162          497 
    csa_tree_U_S25_add_90_9_groupi         csa_tree_U_S25_add_90_9_group_149            56        384        99          483 
    U_S14_add_90_9                         add_signed_312_617                           40        272        52          324 
    U_S_44_add_63_8                        add_signed_249_678                           39        261        50          311 
    U_S_15_add_63_8                        add_signed_249_687                           46        236        63          299 
    U_S4_add_90_9                          add_signed_322_618                           51        222        70          291 
    U_S85_add_63_8                         add_signed_249                               45        230        60          291 
    U_S_35_add_63_8                        add_signed_249_679                           37        240        48          288 
  S0[8].U0                                 filter_6taps_bit_width10_8                 4316      22591      8778        31369 
    csa_tree_U_S63_add_90_9_groupi         csa_tree_U_S63_add_90_9_group_1609_1_221    160        841       297         1139 
    csa_tree_U_S55_add_90_9_groupi         csa_tree_U_S55_add_90_9_group_138_1_220     142        855       277         1133 
    csa_tree_U_S65_add_90_9_groupi         csa_tree_U_S65_add_90_9_group_133_1_222     132        822       260         1081 
    csa_tree_U_S53_add_90_9_groupi         csa_tree_U_S53_add_90_9_group_1614_1_219    125        839       223         1061 
    csa_tree_U_S23_add_90_9_groupi         csa_tree_U_S23_add_90_9_group_1627_197_1    128        734       217          950 
    csa_tree_U_S94_add_90_9_groupi         csa_tree_U_S94_add_90_9_group_117_1_225     139        684       260          945 
    csa_tree_U_S12_add_90_9_groupi         csa_tree_U_S12_add_90_9_group_155_1_214     119        654       230          884 
    csa_tree_U_S43_add_90_9_groupi         csa_tree_U_S43_add_90_9_group_1619_1_217    122        634       231          866 
    csa_tree_U_S35_add_90_9_groupi         csa_tree_U_S35_add_90_9_group_147_1_216      79        683       153          836 
    csa_tree_U_S_24_add_90_9_groupi        csa_tree_U_S_24_add_90_9_group_113_1_226    131        581       245          826 
    csa_tree_U_S45_add_90_9_groupi         csa_tree_U_S45_add_90_9_group_143_1_218      72        601       139          740 
    csa_tree_U_S13_add_90_9_groupi         csa_tree_U_S13_add_90_9_group_153_1_215     127        490       244          735 
