============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[5].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_5       87        330       162          492 
    PUs[2].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_2       87        330       162          492 
    PUs[15].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_15     84        341       151          492 
    PUs[5].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_5      84        341       151          492 
    PUs[11].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_11     84        340       151          491 
    PUs[9].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_9      84        340       151          491 
    PUs[8].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_8      84        340       151          491 
    PUs[7].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_7      84        340       151          491 
    PUs[14].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_14      87        329       162          491 
    PUs[1].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_1       87        329       162          491 
    PUs[18].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_18      87        326       162          488 
    PUs[17].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_17      87        326       162          488 
    PUs[12].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_12      87        326       162          488 
    PUs[11].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_11      87        326       162          488 
    PUs[21].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_21      87        324       162          487 
