============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 19 2019  11:02:45 pm
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
    PUs[3].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9448                                41        160        65          226 
    PUs[2].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9449                                41        160        65          226 
    PUs[1].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9450                                41        160        65          226 
    PUs[0].U_F8_U_2_U_S1_add_18_10               add_signed_3789                                     41        160        65          226 
    PUs[0].U_F8_U_1_U_S1_add_18_10               add_signed_3789_9451                                41        160        65          226 
  U_crtl                                         CRTL_bit_width10                                    90        478       172          651 
    inc_add_824_29                               increment_unsigned_22_23                             9         41         9           50 
    inc_add_809_29                               increment_unsigned_19_9417                           8         34         8           42 
    inc_add_794_29                               increment_unsigned_19                                8         34         8           42 
    lt_729_18                                    lt_signed_3058                                       2         10         1           12 
    lt_722_18                                    lt_signed_3060                                       2          8         1            9 
    lt_736_18                                    lt_signed_3056                                       2          7         1            9 
  clipping[15].U_clip                            clip8_bit_width10_1292                              15         68        14           82 
    gte_592_34                                   geq_signed_2854_9377                                 6         28         7           35 
  clipping[12].U_clip                            clip8_bit_width10_1295                              15         68        14           82 
    gte_592_34                                   geq_signed_2854_9375                                 6         28         7           35 
  clipping[11].U_clip                            clip8_bit_width10_1296                              15         68        14           82 
    gte_592_34                                   geq_signed_2854_9374                                 6         28         7           35 
  clipping[6].U_clip                             clip8_bit_width10_1301                              15         68        14           82 
    gte_592_34                                   geq_signed_2854_9371                                 6         28         7           35 
  clipping[3].U_clip                             clip8_bit_width10_1304                              15         68        14           82 
    gte_592_34                                   geq_signed_2854_9369                                 6         28         7           35 
  clipping[0].U_clip                             clip8_bit_width10                                   15         68        14           82 
    gte_592_34                                   geq_signed_2854_9378                                 6         28         7           35 
  clipping[2].U_clip                             clip8_bit_width10_1305                              15         61        14           75 
    gte_592_34                                   geq_signed_2854_9368                                 6         30         7           36 
  clipping[14].U_clip                            clip8_bit_width10_1293                              15         60        14           74 
    gte_592_34                                   geq_signed_2854_9376                                 6         28         7           35 
  clipping[9].U_clip                             clip8_bit_width10_1298                              15         60        14           74 
    gte_592_34                                   geq_signed_2854_9373                                 6         28         7           35 
  clipping[8].U_clip                             clip8_bit_width10_1299                              15         60        14           74 
    gte_592_34                                   geq_signed_2854_9372                                 6         28         7           35 
  clipping[5].U_clip                             clip8_bit_width10_1302                              15         60        14           74 
    gte_592_34                                   geq_signed_2854_9370                                 6         28         7           35 
  clipping[16].U_clip                            clip8_bit_width10_1291                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9406                            4         18         4           22 
  clipping[13].U_clip                            clip8_bit_width10_1294                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9405                            4         18         4           22 
  clipping[10].U_clip                            clip8_bit_width10_1297                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9404                            4         18         4           22 
  clipping[7].U_clip                             clip8_bit_width10_1300                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9403                            4         18         4           22 
  clipping[4].U_clip                             clip8_bit_width10_1303                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9402                            4         18         4           22 
  clipping[1].U_clip                             clip8_bit_width10_1306                              12         43        10           53 
    gte_592_34                                   geq_signed_2854_4681_9401                            4         18         4           22 
  clipping[27].U_clip_gte_592_34                 geq_signed_2854_9386                                 6         30         7           36 
  clipping[20].U_clip_gte_592_34                 geq_signed_2854_9381                                 6         30         7           36 
  clipping[50].U_clip_gte_592_34                 geq_signed_2854                                      6         28         7           35 
  clipping[48].U_clip_gte_592_34                 geq_signed_2854_9400                                 6         28         7           35 
  clipping[47].U_clip_gte_592_34                 geq_signed_2854_9399                                 6         28         7           35 
  clipping[45].U_clip_gte_592_34                 geq_signed_2854_9398                                 6         28         7           35 
  clipping[44].U_clip_gte_592_34                 geq_signed_2854_9397                                 6         28         7           35 
  clipping[42].U_clip_gte_592_34                 geq_signed_2854_9396                                 6         28         7           35 
  clipping[41].U_clip_gte_592_34                 geq_signed_2854_9395                                 6         28         7           35 
  clipping[39].U_clip_gte_592_34                 geq_signed_2854_9394                                 6         28         7           35 
  clipping[38].U_clip_gte_592_34                 geq_signed_2854_9393                                 6         28         7           35 
  clipping[36].U_clip_gte_592_34                 geq_signed_2854_9392                                 6         28         7           35 
  clipping[35].U_clip_gte_592_34                 geq_signed_2854_9391                                 6         28         7           35 
  clipping[33].U_clip_gte_592_34                 geq_signed_2854_9390                                 6         28         7           35 
  clipping[32].U_clip_gte_592_34                 geq_signed_2854_9389                                 6         28         7           35 
  clipping[30].U_clip_gte_592_34                 geq_signed_2854_9388                                 6         28         7           35 
  clipping[29].U_clip_gte_592_34                 geq_signed_2854_9387                                 6         28         7           35 
  clipping[26].U_clip_gte_592_34                 geq_signed_2854_9385                                 6         28         7           35 
  clipping[24].U_clip_gte_592_34                 geq_signed_2854_9384                                 6         28         7           35 
  clipping[23].U_clip_gte_592_34                 geq_signed_2854_9383                                 6         28         7           35 
  clipping[21].U_clip_gte_592_34                 geq_signed_2854_9382                                 6         28         7           35 
  clipping[18].U_clip_gte_592_34                 geq_signed_2854_9380                                 6         28         7           35 
  clipping[17].U_clip_gte_592_34                 geq_signed_2854_9379                                 6         28         7           35 
  clipping[49].U_clip_gte_592_34                 geq_signed_2854_4681                                 4         18         4           22 
  clipping[46].U_clip_gte_592_34                 geq_signed_2854_4681_9416                            4         18         4           22 
  clipping[43].U_clip_gte_592_34                 geq_signed_2854_4681_9415                            4         18         4           22 
  clipping[40].U_clip_gte_592_34                 geq_signed_2854_4681_9414                            4         18         4           22 
  clipping[37].U_clip_gte_592_34                 geq_signed_2854_4681_9413                            4         18         4           22 
  clipping[34].U_clip_gte_592_34                 geq_signed_2854_4681_9412                            4         18         4           22 
  clipping[31].U_clip_gte_592_34                 geq_signed_2854_4681_9411                            4         18         4           22 
  clipping[28].U_clip_gte_592_34                 geq_signed_2854_4681_9410                            4         18         4           22 
  clipping[25].U_clip_gte_592_34                 geq_signed_2854_4681_9409                            4         18         4           22 
  clipping[22].U_clip_gte_592_34                 geq_signed_2854_4681_9408                            4         18         4           22 
  clipping[19].U_clip_gte_592_34                 geq_signed_2854_4681_9407                            4         18         4           22 
