============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Mar 03 2020  08:59:03 am
  Module:                 INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                               Module                  Cells  Cell Area  Net Area   Total Area 
---------------------------------------------------------------------------------------------------------------------
    addinc_U_0_U_S0_add_18_16       add_signed_carry_168_870                    77        345       129          473 
    U_4_U_S0_add_18_10              add_signed_303_897                          76        319       127          446 
    U_1_U_S0_add_18_10              add_signed_303_896                          76        319       127          446 
    addinc_U_4_U_S1_add_18_16       add_signed_carry_32_979                     68        299       111          410 
    addinc_U_1_U_S1_add_18_16       add_signed_carry_32_980                     68        299       111          410 
    addinc_U_S22_add_18_16          add_signed_carry_10_1161                    75        234       124          358 
    addinc_U_S2_add_18_16           add_signed_carry_10_1162                    75        234       124          358 
    U_3_U_S1_add_18_10              add_signed_298_939                          50        181        78          259 
    U_2_U_S1_add_18_10              add_signed_298_938                          50        181        78          259 
    U_3_U_S0_add_18_10              add_signed_303_911_1178                     32        142        44          187 
    U_2_U_S0_add_18_10              add_signed_303_911_1179                     32        142        44          187 
    U_S20_add_41_16                 add_unsigned_279_1212                        5         24         4           29 
    U_S0_add_41_16                  add_unsigned_279_1213                        5         24         4           29 
