============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:23 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
----------------------------------------------------------------------------------------------------------------------------------
  S0[12].U0_U_S1_6_add_59_8                   add_signed_496                                 50        241        66          308 
  S0[10].U0_U_S3_7_add_59_8                   add_signed_465                                 48        243        63          306 
  S0[10].U0_U_S1_6_add_59_8                   add_signed_496_2493                            50        239        66          306 
  S0[10].U0_U_S6_7_add_59_8                   add_signed_425                                 47        241        64          304 
  S0[10].U0_U_S11_7_add_59_8                  add_signed_425_992                             45        242        58          299 
  S0[12].U0_U_S11_7_add_59_8                  add_signed_425_987                             44        235        55          289 
  S0[10].U0_U_S15_6_add_59_8                  add_signed_496_923_2497                        43        230        58          287 
  S0[10].U0_U_S14_7_add_59_8                  add_signed_477_2392                            45        223        58          281 
  S0[12].U0_U_S14_7_add_59_8                  add_signed_477                                 43        218        56          274 
  S0[10].U0_U_S2_7_add_59_8                   add_signed_477_2391                            42        217        54          271 
