============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:24 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S10_3_add_84_9_groupi          csa_tree_U_S10_3_add_84_9_group_265_1_378      37        296        60          356 
    U_S14_7_add_59_8                          add_signed_478_2413                            49        289        67          356 
    U_S2_7_add_59_8                           add_signed_478_2412                            49        289        67          356 
    U_S10_7_add_59_8                          add_signed_426_2452                            53        259        73          333 
    U_S6_7_add_59_8                           add_signed_426_2451                            53        259        73          332 
    csa_tree_U_S11_3_add_84_9_groupi          csa_tree_U_S11_3_add_84_9_group_263_1_380      40        266        66          331 
    U_S9_7_add_59_8                           add_signed_426_995_2460                        52        259        70          329 
    U_S1_6_add_59_8                           add_signed_497_2478                            48        250        67          317 
    U_S15_6_add_59_8                          add_signed_497_2479                            48        247        67          314 
    U_S7_7_add_59_8                           add_signed_426_996_2416                        49        242        62          304 
    U_S11_7_add_59_8                          add_signed_426_993_2404                        42        243        54          298 
  S0[13].U0                                   filter_8taps_bit_width10_13                  5761      32585     11916        44501 
    csa_tree_U_S7_6_add_59_12_groupi          csa_tree_U_S7_6_add_59_12_group_277_434       185       1138       346         1484 
    csa_tree_U_S9_6_add_59_12_groupi          csa_tree_U_S9_6_add_59_12_group_275_439       172        994       326         1320 
    csa_tree_U_S3_6_add_59_8_groupi           csa_tree_U_S3_6_add_59_8_group_309_424        147       1035       281         1317 
    csa_tree_U_S13_6_add_59_8_groupi          csa_tree_U_S13_6_add_59_8_group_307_447       144        854       274         1128 
    csa_tree_U_S12_6_add_59_12_groupi         csa_tree_U_S12_6_add_59_12_group_257_446      150        842       275         1117 
    csa_tree_U_S4_4_add_59_8_groupi           csa_tree_U_S4_4_add_59_8_group_301_427        123        835       215         1049 
    csa_tree_U_S12_2_add_84_9_groupi          csa_tree_U_S12_2_add_84_9_group_299_444       136        766       242         1008 
    csa_tree_U_S9_4_add_59_8_groupi           csa_tree_U_S9_4_add_59_8_group_269_438        129        776       219          996 
    csa_tree_fac1_groupi                      csa_tree_fac1_group_255_453                   124        740       209          950 
    csa_tree_fac2_groupi                      csa_tree_fac2_group_253_454                   127        733       209          942 
    csa_tree_U_S11_6_add_59_12_groupi         csa_tree_U_S11_6_add_59_12_group_261_443      116        691       217          908 
    csa_tree_U_S3_5_add_59_8_groupi           csa_tree_U_S3_5_add_59_8_group_323_423        119        617       198          816 
    csa_tree_U_S6_6_add_59_12_groupi          csa_tree_U_S6_6_add_59_12_group_285_432        86        643       167          810 
    csa_tree_U_S10_6_add_59_12_groupi         csa_tree_U_S10_6_add_59_12_group_283_441       82        590       158          749 
    csa_tree_U_S15_4_add_59_8_groupi          csa_tree_U_S15_4_add_59_8_group_327_451        95        558       176          734 
    csa_tree_U_S1_4_add_59_8_groupi           csa_tree_U_S1_4_add_59_8_group_329_419         96        539       181          720 
    csa_tree_U_S14_5_add_59_8_groupi          csa_tree_U_S14_5_add_59_8_group_267_449       100        514       178          692 
    csa_tree_U_S15_5_add_59_8_groupi          csa_tree_U_S15_5_add_59_8_group_321_452        94        473       174          647 
    csa_tree_U_S14_6_add_59_8_groupi          csa_tree_U_S14_6_add_59_8_group_311_450        84        471       158          628 
    csa_tree_U_S1_5_add_59_8_groupi           csa_tree_U_S1_5_add_59_8_group_325_420         92        409       175          584 
    csa_tree_U_S8_5_add_59_8_groupi           csa_tree_U_S8_5_add_59_8_group_273_435         89        414       164          578 
    U_S12_7_add_59_8                          add_signed_459_945                             96        411       162          573 
    csa_tree_U_S9_3_add_84_9_groupi           csa_tree_U_S9_3_add_84_9_group_279_437         69        418       122          539 
    csa_tree_U_S4_2_add_84_9_groupi           csa_tree_U_S4_2_add_84_9_group_303_425         51        435        95          530 
    csa_tree_U_S7_3_add_84_9_groupi           csa_tree_U_S7_3_add_84_9_group_281_433         64        387       115          502 
    csa_tree_U_S4_7_add_59_12_groupi          csa_tree_U_S4_7_add_59_12_group_295_428        59        389       105          494 
    csa_tree_U_S12_3_add_84_9_groupi          csa_tree_U_S12_3_add_84_9_group_259_445        62        364       116          480 
    csa_tree_U_S2_6_add_59_8_groupi           csa_tree_U_S2_6_add_59_8_group_313_422         33        420        58          478 
    csa_tree_U_S4_3_add_84_9_groupi           csa_tree_U_S4_3_add_84_9_group_301_426         46        385        83          467 
    csa_tree_U_S5_7_add_59_12_groupi          csa_tree_U_S5_7_add_59_12_group_293_430        64        347       118          466 
    csa_tree_U_S14_3_add_84_9_groupi          csa_tree_U_S14_3_add_84_9_group_317_448        55        335        96          432 
    csa_tree_U_S8_7_add_59_12_groupi          csa_tree_U_S8_7_add_59_12_group_271_436        44        352        76          428 
    csa_tree_U_S2_3_add_84_9_groupi           csa_tree_U_S2_3_add_84_9_group_319_421         55        327        99          425 
    U_S3_7_add_59_8                           add_signed_459_2388                            46        330        60          389 
    U_S6_7_add_59_8                           add_signed_419_2441                            50        306        70          377 
    U_S10_7_add_59_8                          add_signed_419_2442                            50        299        70          369 
    csa_tree_U_S5_2_add_84_9_groupi           csa_tree_U_S5_2_add_84_9_group_291_429         40        297        68          365 
    csa_tree_U_S6_3_add_84_9_groupi           csa_tree_U_S6_3_add_84_9_group_287_431         40        292        68          360 
    U_S11_7_add_59_8                          add_signed_419_986                             37        301        49          350 
    U_S9_7_add_59_8                           add_signed_419_989_2456                        41        289        56          345 
    U_S13_7_add_59_8                          add_signed_459_944                             46        279        60          339 
    U_S7_7_add_59_8                           add_signed_419_989_2455                        38        285        52          337 
    csa_tree_U_S10_3_add_84_9_groupi          csa_tree_U_S10_3_add_84_9_group_265_440        34        283        54          337 
    csa_tree_U_S11_3_add_84_9_groupi          csa_tree_U_S11_3_add_84_9_group_263_442        36        258        60          319 
    U_S14_7_add_59_8                          add_signed_471_2402                            44        261        58          319 
    U_S2_7_add_59_8                           add_signed_471_2401                            44        261        58          318 
    U_S1_6_add_59_8                           add_signed_490_2481                            47        237        64          301 
    U_S15_6_add_59_8                          add_signed_490_917                             49        225        67          292 
  S0[14].U0                                   filter_8taps_bit_width10_14                  5760      32565     11933        44498 
    csa_tree_U_S9_6_add_59_12_groupi          csa_tree_U_S9_6_add_59_12_group_275_1_474     175       1230       335         1566 
    csa_tree_U_S3_6_add_59_8_groupi           csa_tree_U_S3_6_add_59_8_group_309_1_461      146       1060       278         1338 
    csa_tree_U_S7_6_add_59_12_groupi          csa_tree_U_S7_6_add_59_12_group_277_1_470     177        989       334         1323 
    csa_tree_U_S9_4_add_59_8_groupi           csa_tree_U_S9_4_add_59_8_group_269_1_473      140        934       228         1163 
    csa_tree_U_S4_4_add_59_8_groupi           csa_tree_U_S4_4_add_59_8_group_301_427_1      123        846       215         1061 
    csa_tree_U_S13_6_add_59_8_groupi          csa_tree_U_S13_6_add_59_8_group_307_1_482     116        822       228         1050 
    csa_tree_U_S12_6_add_59_12_groupi         csa_tree_U_S12_6_add_59_12_group_257_1_481    134        771       252         1023 
    csa_tree_U_S10_6_add_59_12_groupi         csa_tree_U_S10_6_add_59_12_group_283_1_476    103        771       195          965 
    csa_tree_U_S12_2_add_84_9_groupi          csa_tree_U_S12_2_add_84_9_group_299_1_479     130        679       227          906 
    csa_tree_fac2_groupi                      csa_tree_fac2_group_253_454_1                 123        682       202          884 
    csa_tree_fac1_groupi                      csa_tree_fac1_group_255_453_1                 121        653       204          858 
    csa_tree_U_S6_6_add_59_12_groupi          csa_tree_U_S6_6_add_59_12_group_285_1_468      90        655       172          828 
    csa_tree_U_S3_5_add_59_8_groupi           csa_tree_U_S3_5_add_59_8_group_323_423_1      115        592       192          784 
    csa_tree_U_S15_4_add_59_8_groupi          csa_tree_U_S15_4_add_59_8_group_327_1_485     103        573       191          764 
    csa_tree_U_S14_5_add_59_8_groupi          csa_tree_U_S14_5_add_59_8_group_267_1_484     109        571       192          763 
